date,region_from,region_to,value
3/13/2020,fid002,fid002,89302
3/6/2020,fid002,fid002,93394
4/27/2020,fid002,fid002,84056
4/25/2020,fid002,fid002,84314
4/19/2020,fid002,fid002,81247
3/5/2020,fid002,fid002,87692
4/18/2020,fid002,fid002,87075
4/30/2020,fid002,fid002,89867
4/24/2020,fid002,fid002,89080
3/20/2020,fid002,fid003,1100
4/29/2020,fid002,fid003,1009
4/1/2020,fid002,fid003,886
3/8/2020,fid002,fid003,1162
4/15/2020,fid002,fid003,1014
4/14/2020,fid002,fid003,1046
3/9/2020,fid002,fid003,1065
3/21/2020,fid002,fid003,931
4/28/2020,fid002,fid003,953
3/23/2020,fid002,fid003,992
4/16/2020,fid002,fid003,1054
4/2/2020,fid002,fid003,812
4/3/2020,fid002,fid003,834
4/17/2020,fid002,fid003,1185
3/22/2020,fid002,fid003,857
4/13/2020,fid002,fid003,1113
4/7/2020,fid002,fid003,782
3/26/2020,fid002,fid003,1010
3/27/2020,fid002,fid003,1075
4/6/2020,fid002,fid003,733
4/12/2020,fid002,fid003,822
4/4/2020,fid002,fid003,789
4/10/2020,fid002,fid003,879
3/19/2020,fid002,fid003,1054
3/31/2020,fid002,fid003,888
3/25/2020,fid002,fid003,909
3/24/2020,fid002,fid003,827
3/30/2020,fid002,fid003,687
4/11/2020,fid002,fid003,925
3/18/2020,fid002,fid003,1033
4/5/2020,fid002,fid003,675
5/22/2020,fid002,fid003,1141
2/3/2020,fid002,fid003,1231
2/17/2020,fid002,fid003,955
2/2/2020,fid002,fid003,1007
5/23/2020,fid002,fid003,919
5/21/2020,fid002,fid003,1194
2/28/2020,fid002,fid003,1243
2/14/2020,fid002,fid003,1324
5/9/2020,fid002,fid003,985
2/1/2020,fid002,fid003,1630
5/8/2020,fid002,fid003,1074
2/15/2020,fid002,fid003,1394
5/20/2020,fid002,fid003,1039
2/29/2020,fid002,fid003,1361
2/11/2020,fid002,fid003,1168
5/18/2020,fid002,fid003,1068
2/5/2020,fid002,fid003,1205
5/24/2020,fid002,fid003,900
5/30/2020,fid002,fid003,866
5/31/2020,fid002,fid003,962
5/25/2020,fid002,fid003,921
2/10/2020,fid002,fid003,1172
5/19/2020,fid002,fid003,1082
2/6/2020,fid002,fid003,1149
2/12/2020,fid002,fid003,1158
5/27/2020,fid002,fid003,1176
5/26/2020,fid002,fid003,984
2/13/2020,fid002,fid003,1301
2/7/2020,fid002,fid003,1320
5/17/2020,fid002,fid003,857
5/3/2020,fid002,fid003,836
2/22/2020,fid002,fid003,1287
2/23/2020,fid002,fid003,999
5/2/2020,fid002,fid003,869
5/16/2020,fid002,fid003,947
2/9/2020,fid002,fid003,1050
5/14/2020,fid002,fid003,1035
2/21/2020,fid002,fid003,1473
5/28/2020,fid002,fid003,1017
2/20/2020,fid002,fid003,1194
5/29/2020,fid002,fid003,1160
5/15/2020,fid002,fid003,1017
5/1/2020,fid002,fid003,1049
2/8/2020,fid002,fid003,1341
2/24/2020,fid002,fid003,1133
5/5/2020,fid002,fid003,1075
5/11/2020,fid002,fid003,1076
2/18/2020,fid002,fid003,1068
5/10/2020,fid002,fid003,954
2/19/2020,fid002,fid003,1179
5/4/2020,fid002,fid003,981
2/25/2020,fid002,fid003,1160
2/27/2020,fid002,fid003,1184
5/12/2020,fid002,fid003,1035
5/6/2020,fid002,fid003,1063
5/7/2020,fid002,fid003,1155
5/13/2020,fid002,fid003,972
2/26/2020,fid002,fid003,1100
3/15/2020,fid002,fid003,1011
4/8/2020,fid002,fid003,737
4/20/2020,fid002,fid003,1051
3/29/2020,fid002,fid003,904
4/21/2020,fid002,fid003,1141
3/28/2020,fid002,fid003,951
4/9/2020,fid002,fid003,1113
3/14/2020,fid002,fid003,1292
3/2/2020,fid002,fid003,1147
3/16/2020,fid002,fid003,1092
4/23/2020,fid002,fid003,1068
4/22/2020,fid002,fid003,1111
3/17/2020,fid002,fid003,1064
3/3/2020,fid002,fid003,1146
4/26/2020,fid002,fid003,766
3/7/2020,fid002,fid003,1584
3/13/2020,fid002,fid003,1271
3/6/2020,fid002,fid003,1219
4/27/2020,fid002,fid003,1082
4/25/2020,fid002,fid003,928
4/19/2020,fid002,fid003,1272
3/5/2020,fid002,fid003,1359
4/18/2020,fid002,fid003,1022
4/30/2020,fid002,fid003,1140
4/24/2020,fid002,fid003,1149
3/8/2020,fid002,fid004,18
3/9/2020,fid002,fid004,20
4/7/2020,fid002,fid004,18
4/6/2020,fid002,fid004,17
4/10/2020,fid002,fid004,20
3/18/2020,fid002,fid004,22
5/22/2020,fid002,fid004,16
2/3/2020,fid002,fid004,56
2/17/2020,fid002,fid004,30
2/2/2020,fid002,fid004,31
5/23/2020,fid002,fid004,19
2/28/2020,fid002,fid004,18
2/14/2020,fid002,fid004,24
2/1/2020,fid002,fid004,33
2/15/2020,fid002,fid004,25
2/11/2020,fid002,fid004,21
2/5/2020,fid002,fid004,29
5/24/2020,fid002,fid004,21
5/25/2020,fid002,fid004,21
2/10/2020,fid002,fid004,17
2/6/2020,fid002,fid004,30
2/12/2020,fid002,fid004,16
5/27/2020,fid002,fid004,19
5/26/2020,fid002,fid004,19
2/13/2020,fid002,fid004,39
2/7/2020,fid002,fid004,32
2/22/2020,fid002,fid004,32
2/23/2020,fid002,fid004,18
2/9/2020,fid002,fid004,18
2/21/2020,fid002,fid004,30
5/28/2020,fid002,fid004,23
2/20/2020,fid002,fid004,26
5/29/2020,fid002,fid004,18
2/8/2020,fid002,fid004,38
2/24/2020,fid002,fid004,20
2/19/2020,fid002,fid004,24
2/27/2020,fid002,fid004,22
2/26/2020,fid002,fid004,22
3/2/2020,fid002,fid004,19
3/3/2020,fid002,fid004,19
3/13/2020,fid002,fid004,22
3/6/2020,fid002,fid004,39
3/5/2020,fid002,fid004,16
3/8/2020,fid002,fid005,31
4/14/2020,fid002,fid005,20
3/9/2020,fid002,fid005,18
3/21/2020,fid002,fid005,18
4/13/2020,fid002,fid005,19
4/12/2020,fid002,fid005,17
3/19/2020,fid002,fid005,22
3/24/2020,fid002,fid005,19
5/22/2020,fid002,fid005,19
2/3/2020,fid002,fid005,29
2/17/2020,fid002,fid005,19
2/2/2020,fid002,fid005,27
5/23/2020,fid002,fid005,18
2/28/2020,fid002,fid005,27
2/14/2020,fid002,fid005,21
2/1/2020,fid002,fid005,31
2/15/2020,fid002,fid005,20
2/11/2020,fid002,fid005,22
2/5/2020,fid002,fid005,34
5/24/2020,fid002,fid005,22
5/25/2020,fid002,fid005,19
2/10/2020,fid002,fid005,20
2/6/2020,fid002,fid005,23
2/13/2020,fid002,fid005,20
2/7/2020,fid002,fid005,25
5/3/2020,fid002,fid005,20
2/22/2020,fid002,fid005,19
2/23/2020,fid002,fid005,28
2/9/2020,fid002,fid005,26
5/14/2020,fid002,fid005,21
2/21/2020,fid002,fid005,23
2/20/2020,fid002,fid005,21
5/29/2020,fid002,fid005,22
2/8/2020,fid002,fid005,26
2/24/2020,fid002,fid005,16
2/18/2020,fid002,fid005,20
2/25/2020,fid002,fid005,23
2/27/2020,fid002,fid005,20
5/13/2020,fid002,fid005,23
2/26/2020,fid002,fid005,20
3/15/2020,fid002,fid005,30
3/29/2020,fid002,fid005,16
3/14/2020,fid002,fid005,25
3/2/2020,fid002,fid005,24
3/16/2020,fid002,fid005,16
3/3/2020,fid002,fid005,16
3/7/2020,fid002,fid005,22
3/13/2020,fid002,fid005,24
3/6/2020,fid002,fid005,21
3/5/2020,fid002,fid005,18
3/20/2020,fid002,fid006,164
4/29/2020,fid002,fid006,46
4/1/2020,fid002,fid006,87
3/8/2020,fid002,fid006,68
4/15/2020,fid002,fid006,68
4/14/2020,fid002,fid006,246
3/9/2020,fid002,fid006,98
3/21/2020,fid002,fid006,55
4/28/2020,fid002,fid006,50
3/23/2020,fid002,fid006,79
4/16/2020,fid002,fid006,50
4/2/2020,fid002,fid006,20
4/3/2020,fid002,fid006,38
4/17/2020,fid002,fid006,63
3/22/2020,fid002,fid006,64
4/13/2020,fid002,fid006,262
4/7/2020,fid002,fid006,39
3/26/2020,fid002,fid006,76
3/27/2020,fid002,fid006,68
4/6/2020,fid002,fid006,47
4/12/2020,fid002,fid006,242
4/4/2020,fid002,fid006,39
4/10/2020,fid002,fid006,182
3/19/2020,fid002,fid006,314
3/31/2020,fid002,fid006,45
3/25/2020,fid002,fid006,79
3/24/2020,fid002,fid006,90
3/30/2020,fid002,fid006,67
4/11/2020,fid002,fid006,266
3/18/2020,fid002,fid006,90
4/5/2020,fid002,fid006,50
5/22/2020,fid002,fid006,44
2/3/2020,fid002,fid006,89
2/17/2020,fid002,fid006,98
2/2/2020,fid002,fid006,92
5/23/2020,fid002,fid006,43
5/21/2020,fid002,fid006,51
2/28/2020,fid002,fid006,91
2/14/2020,fid002,fid006,68
5/9/2020,fid002,fid006,77
2/1/2020,fid002,fid006,81
5/8/2020,fid002,fid006,39
2/15/2020,fid002,fid006,88
5/20/2020,fid002,fid006,59
2/29/2020,fid002,fid006,80
2/11/2020,fid002,fid006,97
5/18/2020,fid002,fid006,32
2/5/2020,fid002,fid006,88
5/24/2020,fid002,fid006,54
5/30/2020,fid002,fid006,84
5/31/2020,fid002,fid006,63
5/25/2020,fid002,fid006,94
2/10/2020,fid002,fid006,99
5/19/2020,fid002,fid006,59
2/6/2020,fid002,fid006,101
2/12/2020,fid002,fid006,64
5/27/2020,fid002,fid006,104
5/26/2020,fid002,fid006,135
2/13/2020,fid002,fid006,58
2/7/2020,fid002,fid006,86
5/17/2020,fid002,fid006,49
5/3/2020,fid002,fid006,93
2/22/2020,fid002,fid006,88
2/23/2020,fid002,fid006,86
5/2/2020,fid002,fid006,78
5/16/2020,fid002,fid006,60
2/9/2020,fid002,fid006,82
5/14/2020,fid002,fid006,89
2/21/2020,fid002,fid006,69
5/28/2020,fid002,fid006,61
2/20/2020,fid002,fid006,93
5/29/2020,fid002,fid006,48
5/15/2020,fid002,fid006,67
5/1/2020,fid002,fid006,55
2/8/2020,fid002,fid006,59
2/24/2020,fid002,fid006,60
5/5/2020,fid002,fid006,58
5/11/2020,fid002,fid006,36
2/18/2020,fid002,fid006,80
5/10/2020,fid002,fid006,64
2/19/2020,fid002,fid006,73
5/4/2020,fid002,fid006,102
2/25/2020,fid002,fid006,90
2/27/2020,fid002,fid006,69
5/12/2020,fid002,fid006,43
5/6/2020,fid002,fid006,28
5/7/2020,fid002,fid006,59
5/13/2020,fid002,fid006,63
2/26/2020,fid002,fid006,82
3/15/2020,fid002,fid006,42
4/8/2020,fid002,fid006,43
4/20/2020,fid002,fid006,40
3/29/2020,fid002,fid006,64
4/21/2020,fid002,fid006,59
3/28/2020,fid002,fid006,83
4/9/2020,fid002,fid006,59
3/14/2020,fid002,fid006,71
3/2/2020,fid002,fid006,68
3/16/2020,fid002,fid006,65
4/23/2020,fid002,fid006,44
4/22/2020,fid002,fid006,58
3/17/2020,fid002,fid006,73
3/3/2020,fid002,fid006,72
4/26/2020,fid002,fid006,48
3/7/2020,fid002,fid006,40
3/13/2020,fid002,fid006,57
3/6/2020,fid002,fid006,65
4/27/2020,fid002,fid006,30
4/25/2020,fid002,fid006,65
4/19/2020,fid002,fid006,22
3/5/2020,fid002,fid006,72
4/18/2020,fid002,fid006,47
4/30/2020,fid002,fid006,67
4/24/2020,fid002,fid006,69
4/1/2020,fid002,fid008,21
3/8/2020,fid002,fid008,23
4/15/2020,fid002,fid008,20
4/14/2020,fid002,fid008,20
3/9/2020,fid002,fid008,26
3/21/2020,fid002,fid008,24
3/23/2020,fid002,fid008,17
4/16/2020,fid002,fid008,17
4/2/2020,fid002,fid008,21
4/3/2020,fid002,fid008,18
3/22/2020,fid002,fid008,33
4/13/2020,fid002,fid008,14
4/7/2020,fid002,fid008,16
3/26/2020,fid002,fid008,23
3/27/2020,fid002,fid008,18
4/10/2020,fid002,fid008,25
3/19/2020,fid002,fid008,43
3/31/2020,fid002,fid008,22
3/25/2020,fid002,fid008,20
3/24/2020,fid002,fid008,18
3/18/2020,fid002,fid008,17
4/5/2020,fid002,fid008,17
5/22/2020,fid002,fid008,25
2/3/2020,fid002,fid008,24
2/17/2020,fid002,fid008,18
2/2/2020,fid002,fid008,24
5/23/2020,fid002,fid008,30
5/21/2020,fid002,fid008,26
2/14/2020,fid002,fid008,20
2/1/2020,fid002,fid008,32
5/8/2020,fid002,fid008,20
2/15/2020,fid002,fid008,18
5/20/2020,fid002,fid008,26
2/29/2020,fid002,fid008,20
2/11/2020,fid002,fid008,16
5/18/2020,fid002,fid008,13
2/5/2020,fid002,fid008,18
5/24/2020,fid002,fid008,24
5/30/2020,fid002,fid008,18
5/25/2020,fid002,fid008,33
2/10/2020,fid002,fid008,20
5/19/2020,fid002,fid008,16
2/6/2020,fid002,fid008,35
5/27/2020,fid002,fid008,24
5/26/2020,fid002,fid008,25
2/13/2020,fid002,fid008,24
2/7/2020,fid002,fid008,19
5/17/2020,fid002,fid008,23
2/22/2020,fid002,fid008,17
2/23/2020,fid002,fid008,16
2/21/2020,fid002,fid008,18
5/28/2020,fid002,fid008,22
2/20/2020,fid002,fid008,22
5/29/2020,fid002,fid008,21
5/15/2020,fid002,fid008,14
2/8/2020,fid002,fid008,37
2/24/2020,fid002,fid008,22
5/5/2020,fid002,fid008,19
5/11/2020,fid002,fid008,14
2/18/2020,fid002,fid008,20
2/19/2020,fid002,fid008,21
2/25/2020,fid002,fid008,16
2/27/2020,fid002,fid008,16
5/6/2020,fid002,fid008,15
5/13/2020,fid002,fid008,21
2/26/2020,fid002,fid008,18
3/15/2020,fid002,fid008,20
3/29/2020,fid002,fid008,34
4/21/2020,fid002,fid008,23
3/28/2020,fid002,fid008,27
3/14/2020,fid002,fid008,24
3/16/2020,fid002,fid008,26
3/17/2020,fid002,fid008,24
3/3/2020,fid002,fid008,22
3/7/2020,fid002,fid008,19
3/6/2020,fid002,fid008,25
4/25/2020,fid002,fid008,21
3/5/2020,fid002,fid008,28
4/18/2020,fid002,fid008,18
4/24/2020,fid002,fid008,21
3/20/2020,fid002,fid010,300
4/29/2020,fid002,fid010,222
4/1/2020,fid002,fid010,204
3/8/2020,fid002,fid010,276
4/15/2020,fid002,fid010,245
4/14/2020,fid002,fid010,266
3/9/2020,fid002,fid010,309
3/21/2020,fid002,fid010,252
4/28/2020,fid002,fid010,265
3/23/2020,fid002,fid010,273
4/16/2020,fid002,fid010,300
4/2/2020,fid002,fid010,247
4/3/2020,fid002,fid010,253
4/17/2020,fid002,fid010,286
3/22/2020,fid002,fid010,252
4/13/2020,fid002,fid010,243
4/7/2020,fid002,fid010,249
3/26/2020,fid002,fid010,328
3/27/2020,fid002,fid010,308
4/6/2020,fid002,fid010,184
4/12/2020,fid002,fid010,172
4/4/2020,fid002,fid010,199
4/10/2020,fid002,fid010,225
3/19/2020,fid002,fid010,176
3/31/2020,fid002,fid010,231
3/25/2020,fid002,fid010,207
3/24/2020,fid002,fid010,253
3/30/2020,fid002,fid010,244
4/11/2020,fid002,fid010,200
3/18/2020,fid002,fid010,273
4/5/2020,fid002,fid010,179
5/22/2020,fid002,fid010,255
2/3/2020,fid002,fid010,282
2/17/2020,fid002,fid010,228
2/2/2020,fid002,fid010,262
5/23/2020,fid002,fid010,179
5/21/2020,fid002,fid010,317
2/28/2020,fid002,fid010,369
2/14/2020,fid002,fid010,314
5/9/2020,fid002,fid010,195
2/1/2020,fid002,fid010,286
5/8/2020,fid002,fid010,298
2/15/2020,fid002,fid010,246
5/20/2020,fid002,fid010,224
2/29/2020,fid002,fid010,268
2/11/2020,fid002,fid010,306
5/18/2020,fid002,fid010,192
2/5/2020,fid002,fid010,310
5/24/2020,fid002,fid010,147
5/30/2020,fid002,fid010,194
5/31/2020,fid002,fid010,173
5/25/2020,fid002,fid010,170
2/10/2020,fid002,fid010,276
5/19/2020,fid002,fid010,190
2/6/2020,fid002,fid010,380
2/12/2020,fid002,fid010,291
5/27/2020,fid002,fid010,224
5/26/2020,fid002,fid010,185
2/13/2020,fid002,fid010,318
2/7/2020,fid002,fid010,334
5/17/2020,fid002,fid010,121
5/3/2020,fid002,fid010,217
2/22/2020,fid002,fid010,302
2/23/2020,fid002,fid010,239
5/2/2020,fid002,fid010,177
5/16/2020,fid002,fid010,192
2/9/2020,fid002,fid010,265
5/14/2020,fid002,fid010,280
2/21/2020,fid002,fid010,411
5/28/2020,fid002,fid010,237
2/20/2020,fid002,fid010,323
5/29/2020,fid002,fid010,267
5/15/2020,fid002,fid010,217
5/1/2020,fid002,fid010,256
2/8/2020,fid002,fid010,247
2/24/2020,fid002,fid010,306
5/5/2020,fid002,fid010,178
5/11/2020,fid002,fid010,231
2/18/2020,fid002,fid010,278
5/10/2020,fid002,fid010,209
2/19/2020,fid002,fid010,292
5/4/2020,fid002,fid010,225
2/25/2020,fid002,fid010,345
2/27/2020,fid002,fid010,407
5/12/2020,fid002,fid010,223
5/6/2020,fid002,fid010,205
5/7/2020,fid002,fid010,296
5/13/2020,fid002,fid010,197
2/26/2020,fid002,fid010,289
3/15/2020,fid002,fid010,293
4/8/2020,fid002,fid010,178
4/20/2020,fid002,fid010,233
3/29/2020,fid002,fid010,256
4/21/2020,fid002,fid010,230
3/28/2020,fid002,fid010,230
4/9/2020,fid002,fid010,289
3/14/2020,fid002,fid010,248
3/2/2020,fid002,fid010,340
3/16/2020,fid002,fid010,308
4/23/2020,fid002,fid010,282
4/22/2020,fid002,fid010,237
3/17/2020,fid002,fid010,311
3/3/2020,fid002,fid010,273
4/26/2020,fid002,fid010,187
3/7/2020,fid002,fid010,301
3/13/2020,fid002,fid010,353
3/6/2020,fid002,fid010,372
4/27/2020,fid002,fid010,235
4/25/2020,fid002,fid010,180
4/19/2020,fid002,fid010,261
3/5/2020,fid002,fid010,387
4/18/2020,fid002,fid010,216
4/30/2020,fid002,fid010,265
4/24/2020,fid002,fid010,242
3/20/2020,fid002,fid012,26
4/29/2020,fid002,fid012,19
3/21/2020,fid002,fid012,19
3/23/2020,fid002,fid012,19
3/22/2020,fid002,fid012,27
3/26/2020,fid002,fid012,22
3/27/2020,fid002,fid012,29
3/19/2020,fid002,fid012,33
3/18/2020,fid002,fid012,22
5/22/2020,fid002,fid012,22
2/3/2020,fid002,fid012,21
2/17/2020,fid002,fid012,19
2/2/2020,fid002,fid012,27
5/21/2020,fid002,fid012,32
2/28/2020,fid002,fid012,35
2/14/2020,fid002,fid012,21
5/9/2020,fid002,fid012,19
2/1/2020,fid002,fid012,30
5/8/2020,fid002,fid012,15
5/20/2020,fid002,fid012,22
2/29/2020,fid002,fid012,17
2/11/2020,fid002,fid012,17
2/5/2020,fid002,fid012,19
5/30/2020,fid002,fid012,19
2/10/2020,fid002,fid012,23
2/6/2020,fid002,fid012,19
2/12/2020,fid002,fid012,23
2/13/2020,fid002,fid012,29
2/7/2020,fid002,fid012,40
2/22/2020,fid002,fid012,15
2/9/2020,fid002,fid012,24
5/14/2020,fid002,fid012,24
2/21/2020,fid002,fid012,31
2/20/2020,fid002,fid012,33
5/29/2020,fid002,fid012,22
5/1/2020,fid002,fid012,20
2/8/2020,fid002,fid012,31
2/24/2020,fid002,fid012,32
2/25/2020,fid002,fid012,28
2/27/2020,fid002,fid012,31
5/7/2020,fid002,fid012,19
2/26/2020,fid002,fid012,20
3/15/2020,fid002,fid012,20
3/29/2020,fid002,fid012,17
3/14/2020,fid002,fid012,23
3/2/2020,fid002,fid012,16
3/16/2020,fid002,fid012,17
3/17/2020,fid002,fid012,27
3/3/2020,fid002,fid012,24
3/7/2020,fid002,fid012,21
3/13/2020,fid002,fid012,29
3/6/2020,fid002,fid012,50
4/25/2020,fid002,fid012,20
4/19/2020,fid002,fid012,22
3/5/2020,fid002,fid012,44
4/24/2020,fid002,fid012,20
3/9/2020,fid002,fid014,16
3/23/2020,fid002,fid014,16
4/13/2020,fid002,fid014,18
3/24/2020,fid002,fid014,16
5/22/2020,fid002,fid014,18
2/3/2020,fid002,fid014,22
5/23/2020,fid002,fid014,23
2/1/2020,fid002,fid014,15
5/24/2020,fid002,fid014,20
5/25/2020,fid002,fid014,20
2/6/2020,fid002,fid014,18
5/26/2020,fid002,fid014,20
2/7/2020,fid002,fid014,18
2/20/2020,fid002,fid014,17
2/8/2020,fid002,fid014,23
2/24/2020,fid002,fid014,18
3/20/2020,fid002,fid015,123
4/29/2020,fid002,fid015,110
4/1/2020,fid002,fid015,97
3/8/2020,fid002,fid015,105
4/15/2020,fid002,fid015,103
4/14/2020,fid002,fid015,115
3/9/2020,fid002,fid015,129
3/21/2020,fid002,fid015,122
4/28/2020,fid002,fid015,126
3/23/2020,fid002,fid015,141
4/16/2020,fid002,fid015,85
4/2/2020,fid002,fid015,115
4/3/2020,fid002,fid015,101
4/17/2020,fid002,fid015,120
3/22/2020,fid002,fid015,89
4/13/2020,fid002,fid015,114
4/7/2020,fid002,fid015,125
3/26/2020,fid002,fid015,128
3/27/2020,fid002,fid015,149
4/6/2020,fid002,fid015,86
4/12/2020,fid002,fid015,70
4/4/2020,fid002,fid015,99
4/10/2020,fid002,fid015,88
3/19/2020,fid002,fid015,139
3/31/2020,fid002,fid015,142
3/25/2020,fid002,fid015,144
3/24/2020,fid002,fid015,102
3/30/2020,fid002,fid015,88
4/11/2020,fid002,fid015,82
3/18/2020,fid002,fid015,138
4/5/2020,fid002,fid015,56
5/22/2020,fid002,fid015,85
2/3/2020,fid002,fid015,243
2/17/2020,fid002,fid015,145
2/2/2020,fid002,fid015,131
5/23/2020,fid002,fid015,59
5/21/2020,fid002,fid015,115
2/28/2020,fid002,fid015,163
2/14/2020,fid002,fid015,169
5/9/2020,fid002,fid015,97
2/1/2020,fid002,fid015,183
5/8/2020,fid002,fid015,129
2/15/2020,fid002,fid015,142
5/20/2020,fid002,fid015,87
2/29/2020,fid002,fid015,126
2/11/2020,fid002,fid015,188
5/18/2020,fid002,fid015,116
2/5/2020,fid002,fid015,174
5/24/2020,fid002,fid015,72
5/30/2020,fid002,fid015,90
5/31/2020,fid002,fid015,84
5/25/2020,fid002,fid015,82
2/10/2020,fid002,fid015,218
5/19/2020,fid002,fid015,136
2/6/2020,fid002,fid015,165
2/12/2020,fid002,fid015,136
5/27/2020,fid002,fid015,93
5/26/2020,fid002,fid015,118
2/13/2020,fid002,fid015,133
2/7/2020,fid002,fid015,169
5/17/2020,fid002,fid015,69
5/3/2020,fid002,fid015,54
2/22/2020,fid002,fid015,117
2/23/2020,fid002,fid015,125
5/2/2020,fid002,fid015,96
5/16/2020,fid002,fid015,64
2/9/2020,fid002,fid015,125
5/14/2020,fid002,fid015,97
2/21/2020,fid002,fid015,150
5/28/2020,fid002,fid015,110
2/20/2020,fid002,fid015,155
5/29/2020,fid002,fid015,82
5/15/2020,fid002,fid015,97
5/1/2020,fid002,fid015,90
2/8/2020,fid002,fid015,154
2/24/2020,fid002,fid015,179
5/5/2020,fid002,fid015,143
5/11/2020,fid002,fid015,110
2/18/2020,fid002,fid015,157
5/10/2020,fid002,fid015,76
2/19/2020,fid002,fid015,187
5/4/2020,fid002,fid015,114
2/25/2020,fid002,fid015,190
2/27/2020,fid002,fid015,111
5/12/2020,fid002,fid015,91
5/6/2020,fid002,fid015,101
5/7/2020,fid002,fid015,70
5/13/2020,fid002,fid015,122
2/26/2020,fid002,fid015,151
3/15/2020,fid002,fid015,63
4/8/2020,fid002,fid015,93
4/20/2020,fid002,fid015,105
3/29/2020,fid002,fid015,104
4/21/2020,fid002,fid015,93
3/28/2020,fid002,fid015,103
4/9/2020,fid002,fid015,98
3/14/2020,fid002,fid015,131
3/2/2020,fid002,fid015,151
3/16/2020,fid002,fid015,178
4/23/2020,fid002,fid015,99
4/22/2020,fid002,fid015,97
3/17/2020,fid002,fid015,145
3/3/2020,fid002,fid015,181
4/26/2020,fid002,fid015,54
3/7/2020,fid002,fid015,94
3/13/2020,fid002,fid015,140
3/6/2020,fid002,fid015,141
4/27/2020,fid002,fid015,94
4/25/2020,fid002,fid015,70
4/19/2020,fid002,fid015,68
3/5/2020,fid002,fid015,134
4/18/2020,fid002,fid015,118
4/30/2020,fid002,fid015,131
4/24/2020,fid002,fid015,93
3/20/2020,fid003,fid000,21
4/29/2020,fid003,fid000,20
4/1/2020,fid003,fid000,36
3/8/2020,fid003,fid000,32
4/15/2020,fid003,fid000,20
4/14/2020,fid003,fid000,24
3/9/2020,fid003,fid000,29
3/21/2020,fid003,fid000,25
4/28/2020,fid003,fid000,26
3/23/2020,fid003,fid000,27
4/16/2020,fid003,fid000,31
4/2/2020,fid003,fid000,24
4/3/2020,fid003,fid000,33
4/17/2020,fid003,fid000,23
3/22/2020,fid003,fid000,37
4/13/2020,fid003,fid000,24
4/7/2020,fid003,fid000,18
3/26/2020,fid003,fid000,27
3/27/2020,fid003,fid000,25
4/6/2020,fid003,fid000,29
4/12/2020,fid003,fid000,14
4/4/2020,fid003,fid000,26
4/10/2020,fid003,fid000,21
3/19/2020,fid003,fid000,39
3/31/2020,fid003,fid000,34
3/25/2020,fid003,fid000,25
3/24/2020,fid003,fid000,29
3/30/2020,fid003,fid000,23
4/11/2020,fid003,fid000,31
3/18/2020,fid003,fid000,29
4/5/2020,fid003,fid000,18
5/22/2020,fid003,fid000,20
2/3/2020,fid003,fid000,40
2/17/2020,fid003,fid000,31
2/2/2020,fid003,fid000,51
5/23/2020,fid003,fid000,22
5/21/2020,fid003,fid000,21
2/28/2020,fid003,fid000,45
2/14/2020,fid003,fid000,49
5/9/2020,fid003,fid000,19
2/1/2020,fid003,fid000,81
5/8/2020,fid003,fid000,28
2/15/2020,fid003,fid000,61
5/20/2020,fid003,fid000,22
2/29/2020,fid003,fid000,70
2/11/2020,fid003,fid000,54
5/18/2020,fid003,fid000,22
2/5/2020,fid003,fid000,50
5/24/2020,fid003,fid000,22
5/30/2020,fid003,fid000,23
5/31/2020,fid003,fid000,24
5/25/2020,fid003,fid000,27
2/10/2020,fid003,fid000,41
5/19/2020,fid003,fid000,25
2/6/2020,fid003,fid000,61
2/12/2020,fid003,fid000,25
5/27/2020,fid003,fid000,32
5/26/2020,fid003,fid000,27
2/13/2020,fid003,fid000,54
